id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Target_ID,Source_Target,Source_Target_URL,Protein_Accession,Protein,Gene_ID,Gene,Taxonomy_ID,Taxonomy,Action,Activity_Name,Activity,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
403513,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),NDRG1 protein affects the reaction [chloroquine promotes the reaction [fosbretabulin results in increased cleavage of PARP1 protein]]|ndrg1 protein affects the reaction [chloroquine results in increased cleavage of PARP1 protein]|chloroquine promotes the reaction [fosbretabulin results in increased cleavage of PARP1 protein],,,PMID:28906492,https://www.ncbi.nlm.nih.gov/pubmed/28906492,28906492,,PMC5636982,25001871,"Wang H, Li W, Xu J, Zhang T, Zuo D, Zhou Z, Lin B, Wang G, Wang Z, Sun W, Sun M, Chang S, Cai Z, Hua Y. NDRG1 inhibition sensitizes osteosarcoma cells to combretastatin A-4 through targeting autophagy. Cell Death & Disease. 2017 Sep 14;8(9):e3048. doi: 10.1038/cddis.2017.438."
403675,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chloroquine promotes the reaction [SC-66 compound results in increased cleavage of PARP1 protein],,,PMID:37741534,https://www.ncbi.nlm.nih.gov/pubmed/37741534,37741534,,,36551503,"Wang L, Song R, Ma M, Chen Y, Jiang Y, Li J, Yang Z, Zhang L, Jing M, Wang X, Zhang M, Fan J. Inhibition of autophagy can promote the apoptosis of bladder cancer cells induced by SC66 through the endoplasmic reticulum stress pathway. Chem Biol Interact. 2023 Oct 01;384():110725. doi: 10.1016/j.cbi.2023.110725. PMID: 37741534."
403676,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chloroquine promotes the reaction [sodium arsenite results in increased activity of PARP1 protein],,,PMID:36958258,https://www.ncbi.nlm.nih.gov/pubmed/36958258,36958258,,,34734926,"So K, Oh S. Arsenite-induced cytotoxicity is regulated by poly-ADP ribose polymerase 1 activation and parthanatos in p53-deficient H1299 cells: The roles of autophagy and p53. Biochemical and Biophysical Research Communications. 2023 May;656():78–85. doi: 10.1016/j.bbrc.2023.03.018."
403677,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chloroquine results in increased cleavage of PARP1 protein,,,PMID:28906492|PMID:30338810|PMID:35022897,https://www.ncbi.nlm.nih.gov/pubmed/28906492|https://www.ncbi.nlm.nih.gov/pubmed/30338810|https://www.ncbi.nlm.nih.gov/pubmed/35022897,28906492|30338810|35022897,,PMC5636982,10229733|16920591|25001871,"2022; 39(5):2011-2032|Liu DM, Zhang XD, Yang L. Chloroquine aggravates the arsenic trioxide (As2O3)-induced apoptosis of acute promyelocytic leukemia NB4 cells via inhibiting lysosomal degradation in vitro. Eur Rev Med Pharmacol Sci. 2018 Oct;22(19):6412–21. doi: 10.26355/eurrev_201810_16054. PMID: 30338810.|Wang H, Li W, Xu J, Zhang T, Zuo D, Zhou Z, Lin B, Wang G, Wang Z, Sun W, Sun M, Chang S, Cai Z, Hua Y. NDRG1 inhibition sensitizes osteosarcoma cells to combretastatin A-4 through targeting autophagy. Cell Death & Disease. 2017 Sep 14;8(9):e3048. doi: 10.1038/cddis.2017.438."
403678,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),PARP1 protein affects the reaction [chloroquine promotes the reaction [[ferric ammonium citrate results in increased abundance of iron] which results in increased lipidation of MAP1LC3B protein]],,,PMID:34826546,https://www.ncbi.nlm.nih.gov/pubmed/34826546,34826546,,,7531872,"Zhou Y, Zhao X, Zhang L, Xia Q, Peng Y, Zhang H, Yan D, Yang Z, Li J. Iron overload inhibits cell proliferation and promotes autophagy via PARP1/SIRT1 signaling in endometriosis and adenomyosis. Toxicology. 2022 Jan 15;465():153050. doi: 10.1016/j.tox.2021.153050. PMID: 34826546."
403679,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),Chloroquine inhibits the reaction [cadmium results in increased cleavage of PARP1 protein],,,PMID:29111403,https://www.ncbi.nlm.nih.gov/pubmed/29111403,29111403,,,14871063,"So KY, Lee BH, Oh SH. The critical role of autophagy in cadmium-induced immunosuppression regulated by endoplasmic reticulum stress-mediated calpain activation in RAW264.7 mouse monocytes. Toxicology. 2018 Jan 15;393():15–25. doi: 10.1016/j.tox.2017.10.016. PMID: 29111403."
403680,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),Chloroquine results in increased cleavage of PARP1 protein,,,PMID:31310755,https://www.ncbi.nlm.nih.gov/pubmed/31310755,31310755,,,32445610,"Stamenkovic M, Janjetovic K, Paunovic V, Ciric D, Kravic-Stevovic T, Trajkovic V. Comparative analysis of cell death mechanisms induced by lysosomal autophagy inhibitors. Eur J Pharmacol. 2019 Sep 15;859():172540. doi: 10.1016/j.ejphar.2019.172540. PMID: 31310755."
403681,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Chloroquine promotes the reaction [cadmium results in increased cleavage of PARP1 protein],,,PMID:27658547,https://www.ncbi.nlm.nih.gov/pubmed/27658547,27658547,,,18200010,"So KY, Oh SH. Cadmium-induced heme-oxygenase-1 expression plays dual roles in autophagy and apoptosis and is regulated by both PKC-d and PKB/Akt activation in NRK52E kidney cells. Toxicology. 2016 Aug 31;370():49–59. doi: 10.1016/j.tox.2016.09.010. PMID: 27658547."
403682,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Chloroquine promotes the reaction [methamphetamine results in increased cleavage of PARP1 protein],,,PMID:34374793,https://www.ncbi.nlm.nih.gov/pubmed/34374793,34374793,,,25810524,2021; 95(10):3263-3284
403683,2719,Comparative Toxicogenomics Database (CTD),Chloroquine,D002738,Chloroquine,https://ctdbase.org/detail.go?type=chem&acc=D002738,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9823,Sus scrofa (pig),Chloroquine promotes the reaction [ochratoxin A results in increased cleavage of PARP1 protein],,,PMID:30287338,https://www.ncbi.nlm.nih.gov/pubmed/30287338,30287338,,,22300257,"Qian G, Liu D, Hou L, Hamid M, Chen X, Gan F, Song S, Huang K. Ochratoxin A induces cytoprotective autophagy via blocking AKT/mTOR signaling pathway in PK-15 cells. Food Chem Toxicol. 2018 Dec;122():120–31. doi: 10.1016/j.fct.2018.09.070. PMID: 30287338."
287206,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chlorpyrifos results in increased cleavage of PARP1 protein,,,PMID:24793810,https://www.ncbi.nlm.nih.gov/pubmed/24793810,24793810,,,14099132,"Lee JE, Park JH, Jang SJ, Koh HC. Rosiglitazone inhibits chlorpyrifos-induced apoptosis via modulation of the oxidative stress and inflammatory response in SH-SY5Y cells. Toxicol Appl Pharmacol. 2014 Jul 15;278(2):159–71. doi: 10.1016/j.taap.2014.04.021. PMID: 24793810."
287207,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chlorpyrifos results in increased expression of PARP1 mrna|chlorpyrifos results in increased expression of PARP1 protein,,,PMID:28887667,https://www.ncbi.nlm.nih.gov/pubmed/28887667,28887667,,,27711936,2017; 441(1-2):201-216
287376,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Chlorpyrifos results in increased expression of PARP1 protein modified form,,,PMID:23416140,https://www.ncbi.nlm.nih.gov/pubmed/23416140,23416140,,,10013087,"Ki YW, Park JH, Lee JE, Shin IC, Koh HC. JNK and p38 MAPK regulate oxidative stress and the inflammatory response in chlorpyrifos-induced apoptosis. Toxicol Lett. 2013 Apr 26;218(3):235–45. doi: 10.1016/j.toxlet.2013.02.003. PMID: 23416140."
287377,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),Chlorpyrifos results in increased cleavage of PARP1 protein,,,PMID:34289071|PMID:36252918,https://www.ncbi.nlm.nih.gov/pubmed/34289071|https://www.ncbi.nlm.nih.gov/pubmed/36252918,34289071|36252918,,PMC8634496,4720533|35115828,"Lin JW, Fu SC, Liu JM, Liu SH, Lee KI, Fang KM, Hsu RJ, Huang CF, Liu KM, Chang KC, Su CC, Chen YW. Chlorpyrifos induces neuronal cell death via both oxidative stress and Akt activation downstream-regulated CHOP-triggered apoptotic pathways. Toxicol In Vitro. 2023 Feb;86():105483. doi: 10.1016/j.tiv.2022.105483. PMID: 36252918.|Anderson FL, von Herrmann KM, Young AL, Havrda MC. Bbc3 Loss Enhances Survival and Protein Clearance in Neurons Exposed to the Organophosphate Pesticide Chlorpyrifos. Toxicol Sci. 2021 Sep 28;183(2):378–92. PMID: 34289071; PMCID: PMC8634496."
287378,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Acetylcysteine inhibits the reaction [chlorpyrifos results in increased cleavage of PARP1 protein],,,PMID:22714038,https://www.ncbi.nlm.nih.gov/pubmed/22714038,22714038,,,26921209,"Lee JE, Park JH, Shin IC, Koh HC. Reactive oxygen species regulated mitochondria-mediated apoptosis in PC12 cells exposed to chlorpyrifos. Toxicol Appl Pharmacol. 2012 Sep 01;263(2):148–62. doi: 10.1016/j.taap.2012.06.005. PMID: 22714038."
287379,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Chlorpyrifos results in increased cleavage of PARP1 protein,,,PMID:22714038|PMID:29859868,https://www.ncbi.nlm.nih.gov/pubmed/22714038|https://www.ncbi.nlm.nih.gov/pubmed/29859868,22714038|29859868,,PMC6108448,10122140|26921209,"Singh N, Lawana V, Luo J, Phong P, Abdalla A, Palanisamy B, Rokad D, Sarkar S, Jin H, Anantharam V, Kanthasamy AG, Kanthasamy A. Organophosphate pesticide chlorpyrifos impairs STAT1 signaling to induce dopaminergic neurotoxicity: Implications for mitochondria mediated oxidative stress signaling events. Neurobiology of Disease. 2018 Sep;117():82–113. doi: 10.1016/j.nbd.2018.05.019.|Lee JE, Park JH, Shin IC, Koh HC. Reactive oxygen species regulated mitochondria-mediated apoptosis in PC12 cells exposed to chlorpyrifos. Toxicol Appl Pharmacol. 2012 Sep 01;263(2):148–62. doi: 10.1016/j.taap.2012.06.005. PMID: 22714038."
287380,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),[hesperidin co-treated with chlorpyrifos] results in increased expression of PARP1 protein|chlorpyrifos results in increased expression of PARP1 mrna|[hesperidin co-treated with chlorpyrifos] results in increased expression of PARP1 mrna|chlorpyrifos results in increased expression of PARP1 protein,,,PMID:33908150,https://www.ncbi.nlm.nih.gov/pubmed/33908150,33908150,,,18316735,"Küçükler S, Çomakli S, Özdemir S, Çaglayan C, Kandemir FM. Hesperidin protects against the chlorpyrifos-induced chronic hepato-renal toxicity in rats associated with oxidative stress, inflammation, apoptosis, autophagy, and up-regulation of <i>PARP-1</i>/<i>VEGF</i>. Environmental Toxicology. 2021 Apr 28;36(8):1600–17. doi: 10.1002/tox.23156."
287381,2730,Comparative Toxicogenomics Database (CTD),Chlorpyrifos,D004390,Chlorpyrifos,https://ctdbase.org/detail.go?type=chem&acc=D004390,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),STAT1 protein affects the reaction [chlorpyrifos results in increased cleavage of PARP1 protein],,,PMID:29859868,https://www.ncbi.nlm.nih.gov/pubmed/29859868,29859868,,PMC6108448,10122140,"Singh N, Lawana V, Luo J, Phong P, Abdalla A, Palanisamy B, Rokad D, Sarkar S, Jin H, Anantharam V, Kanthasamy AG, Kanthasamy A. Organophosphate pesticide chlorpyrifos impairs STAT1 signaling to induce dopaminergic neurotoxicity: Implications for mitochondria mediated oxidative stress signaling events. Neurobiology of Disease. 2018 Sep;117():82–113. doi: 10.1016/j.nbd.2018.05.019."
395199,2749,IUPHAR/BPS Guide to PHARMACOLOGY,Ciclopirox,11349,ciclopirox,https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=11349,2771,poly(ADP-ribose) polymerase 1,https://guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2771,P09874,Poly [ADP-ribose] polymerase 1,142,PARP1,9606,Homo sapiens (human),Inhibition,pIC50,6.8,PMID:18713665,https://www.ncbi.nlm.nih.gov/pubmed/18713665,18713665,,,5829366,"Moree WJ, Goldman P, Demaggio AJ, Christenson E, Herendeen D, Eksterowicz J, Kesicki EA, McElligott DL, Beaton G. Identification of ring-fused pyrazolo pyridin-2-ones as novel poly(ADP-ribose)polymerase-1 inhibitors. Bioorganic & Medicinal Chemistry Letters. 2008 Sep;18(18):5126–9. doi: 10.1016/j.bmcl.2008.07.091."
285754,2750,Comparative Toxicogenomics Database (CTD),Ciglitazone,C039671,ciglitazone,https://ctdbase.org/detail.go?type=chem&acc=C039671,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Benzyloxycarbonyl-isoleucyl-glutamyl-threonyl-aspartic acid fluoromethyl ketone inhibits the reaction [ciglitazone promotes the reaction [niflumic acid results in increased cleavage of PARP1 protein]]|benzyloxycarbonyl-isoleucyl-glutamyl-threonyl-aspartic acid fluoromethyl ketone inhibits the reaction [niflumic acid promotes the reaction [ciglitazone results in increased cleavage of PARP1 protein]]|ddit3 mutant form inhibits the reaction [niflumic acid promotes the reaction [ciglitazone results in increased cleavage of PARP1 protein]]|ciglitazone results in increased cleavage of PARP1 protein|niflumic acid promotes the reaction [ciglitazone results in increased cleavage of PARP1 protein]|ddit3 mutant form inhibits the reaction [ciglitazone promotes the reaction [niflumic acid results in increased cleavage of PARP1 protein]]|ciglitazone promotes the reaction [niflumic acid results in increased cleavage of PARP1 protein],,,PMID:21067863,https://www.ncbi.nlm.nih.gov/pubmed/21067863,21067863,,,28245364,"Kim BM, Maeng K, Lee KH, Hong SH. Combined treatment with the Cox-2 inhibitor niflumic acid and PPAR? ligand ciglitazone induces ER stress/caspase-8-mediated apoptosis in human lung cancer cells. Cancer Lett. 2011 Jan 28;300(2):134–44. doi: 10.1016/j.canlet.2010.09.014. PMID: 21067863."
285755,2750,Comparative Toxicogenomics Database (CTD),Ciglitazone,C039671,ciglitazone,https://ctdbase.org/detail.go?type=chem&acc=C039671,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Ciglitazone results in increased cleavage of and results in increased activity of PARP1 protein,,,PMID:15492468,https://www.ncbi.nlm.nih.gov/pubmed/15492468,15492468,,,5766112,"Konturek PC, Kania J, Kukharsky V, Raithel M, Ocker M, Rembiasz K, Hahn EG, Konturek SJ. Implication of peroxisome proliferator-activated receptor gamma and proinflammatory cytokines in gastric carcinogenesis: link to Helicobacter pylori-infection. J Pharmacol Sci. 2004 Oct;96(2):134–43. doi: 10.1254/jphs.fpj04016x. PMID: 15492468."
412665,2764,Comparative Toxicogenomics Database (CTD),Ciprofloxacin,D002939,Ciprofloxacin,https://ctdbase.org/detail.go?type=chem&acc=D002939,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Ciprofloxacin results in increased cleavage of PARP1 protein,,,PMID:10741713,https://www.ncbi.nlm.nih.gov/pubmed/10741713,10741713,,,5689268,"Aranha O, Wood DP, Sarkar FH. Ciprofloxacin mediated cell growth inhibition, S/G2-M cell cycle arrest, and apoptosis in a human transitional cell carcinoma of the bladder cell line. Clin Cancer Res. 2000 Mar;6(3):891–900. PMID: 10741713."
416505,2771,Comparative Toxicogenomics Database (CTD),Citalopram,D015283,Citalopram,https://ctdbase.org/detail.go?type=chem&acc=D015283,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Citalopram results in increased cleavage of PARP1 protein,,,PMID:10487422,https://www.ncbi.nlm.nih.gov/pubmed/10487422,10487422,,,21258990,"Xia Z, Bergstrand A, DePierre JW, Nässberger L. The antidepressants imipramine, clomipramine, and citalopram induce apoptosis in human acute myeloid leukemia HL-60 cells via caspase-3 activation. J Biochem Mol Toxicol. 1999;13(6):338–47. doi: 10.1002/(sici)1099-0461(1999)13:6<338::aid-jbt8>3.0.co;2-7. PMID: 10487422."
410107,2797,Comparative Toxicogenomics Database (CTD),Clofibric Acid,D002995,Clofibric Acid,https://ctdbase.org/detail.go?type=chem&acc=D002995,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),[diethylnitrosamine co-treated with clofibric acid] affects the expression of PARP1 mRNA,,,PMID:17602206,https://www.ncbi.nlm.nih.gov/pubmed/17602206,17602206,,,2360653,"Michel C, Desdouets C, Slaoui M, Isaacs KR, Roberts RA, Boitier E. Diethylnitrosamine initiation does not alter clofibric acid-induced hepatocarcinogenesis in the rat. Toxicol Sci. 2007 Sep;99(1):58–69. doi: 10.1093/toxsci/kfm168. PMID: 17602206."
419563,2801,Comparative Toxicogenomics Database (CTD),Clomipramine,D002997,Clomipramine,https://ctdbase.org/detail.go?type=chem&acc=D002997,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Clomipramine results in increased cleavage of PARP1 protein,,,PMID:10487422,https://www.ncbi.nlm.nih.gov/pubmed/10487422,10487422,,,21258990,"Xia Z, Bergstrand A, DePierre JW, Nässberger L. The antidepressants imipramine, clomipramine, and citalopram induce apoptosis in human acute myeloid leukemia HL-60 cells via caspase-3 activation. J Biochem Mol Toxicol. 1999;13(6):338–47. doi: 10.1002/(sici)1099-0461(1999)13:6<338::aid-jbt8>3.0.co;2-7. PMID: 10487422."
